date,year,month,day,day_of_year,item,item_code,value,unit,area,area_code,element,element_code,domain,domain_code,flag,flag_description
2020-12-27,2020,12,27,362,"Wood fuel, non-coniferous",1628,34279.7,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-28,2020,12,28,363,"Wood fuel, non-coniferous",1628,28150.85,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-29,2020,12,29,364,"Wood fuel, non-coniferous",1628,36930.46,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-30,2020,12,30,365,"Wood fuel, non-coniferous",1628,35462.77,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2020-12-31,2020,12,31,366,"Wood fuel, non-coniferous",1628,37869.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-01,2021,1,1,1,"Wood fuel, non-coniferous",1628,43721.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-02,2021,1,2,2,"Wood fuel, non-coniferous",1628,37279.65,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-03,2021,1,3,3,"Wood fuel, non-coniferous",1628,33919.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-04,2021,1,4,4,"Wood fuel, non-coniferous",1628,35222.99,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-05,2021,1,5,5,"Wood fuel, non-coniferous",1628,33489.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-06,2021,1,6,6,"Wood fuel, non-coniferous",1628,26381.9,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-07,2021,1,7,7,"Wood fuel, non-coniferous",1628,30780.41,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-08,2021,1,8,8,"Wood fuel, non-coniferous",1628,31560.62,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-09,2021,1,9,9,"Wood fuel, non-coniferous",1628,35637.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-10,2021,1,10,10,"Wood fuel, non-coniferous",1628,39706.06,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-11,2021,1,11,11,"Wood fuel, non-coniferous",1628,30718.79,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-12,2021,1,12,12,"Wood fuel, non-coniferous",1628,40413.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-13,2021,1,13,13,"Wood fuel, non-coniferous",1628,36817.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-14,2021,1,14,14,"Wood fuel, non-coniferous",1628,32508.93,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-15,2021,1,15,15,"Wood fuel, non-coniferous",1628,28653.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-16,2021,1,16,16,"Wood fuel, non-coniferous",1628,37900.52,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-17,2021,1,17,17,"Wood fuel, non-coniferous",1628,38814.55,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-18,2021,1,18,18,"Wood fuel, non-coniferous",1628,31448.02,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-19,2021,1,19,19,"Wood fuel, non-coniferous",1628,29191.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-20,2021,1,20,20,"Wood fuel, non-coniferous",1628,33189.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-21,2021,1,21,21,"Wood fuel, non-coniferous",1628,38065.67,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-22,2021,1,22,22,"Wood fuel, non-coniferous",1628,31285.49,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-23,2021,1,23,23,"Wood fuel, non-coniferous",1628,30166.03,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-24,2021,1,24,24,"Wood fuel, non-coniferous",1628,37917.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-25,2021,1,25,25,"Wood fuel, non-coniferous",1628,31261.19,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-26,2021,1,26,26,"Wood fuel, non-coniferous",1628,32878.52,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-27,2021,1,27,27,"Wood fuel, non-coniferous",1628,33937.96,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-28,2021,1,28,28,"Wood fuel, non-coniferous",1628,32462.73,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-29,2021,1,29,29,"Wood fuel, non-coniferous",1628,34203.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-30,2021,1,30,30,"Wood fuel, non-coniferous",1628,31549.58,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-01-31,2021,1,31,31,"Wood fuel, non-coniferous",1628,26898.82,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-01,2021,2,1,32,"Wood fuel, non-coniferous",1628,38949.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-02,2021,2,2,33,"Wood fuel, non-coniferous",1628,33207.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-03,2021,2,3,34,"Wood fuel, non-coniferous",1628,28258.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-04,2021,2,4,35,"Wood fuel, non-coniferous",1628,26215.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-05,2021,2,5,36,"Wood fuel, non-coniferous",1628,39229.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-06,2021,2,6,37,"Wood fuel, non-coniferous",1628,27422.3,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-07,2021,2,7,38,"Wood fuel, non-coniferous",1628,41814.23,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-08,2021,2,8,39,"Wood fuel, non-coniferous",1628,33727.59,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-09,2021,2,9,40,"Wood fuel, non-coniferous",1628,44775.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-10,2021,2,10,41,"Wood fuel, non-coniferous",1628,42529.21,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-11,2021,2,11,42,"Wood fuel, non-coniferous",1628,31456.49,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-12,2021,2,12,43,"Wood fuel, non-coniferous",1628,31147.83,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-13,2021,2,13,44,"Wood fuel, non-coniferous",1628,28624.92,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-14,2021,2,14,45,"Wood fuel, non-coniferous",1628,29184.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-15,2021,2,15,46,"Wood fuel, non-coniferous",1628,33827.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-16,2021,2,16,47,"Wood fuel, non-coniferous",1628,30264.37,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-17,2021,2,17,48,"Wood fuel, non-coniferous",1628,37143.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-18,2021,2,18,49,"Wood fuel, non-coniferous",1628,33331.9,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-19,2021,2,19,50,"Wood fuel, non-coniferous",1628,28180.65,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-20,2021,2,20,51,"Wood fuel, non-coniferous",1628,38203.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-21,2021,2,21,52,"Wood fuel, non-coniferous",1628,39793.98,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-22,2021,2,22,53,"Wood fuel, non-coniferous",1628,32227.9,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-23,2021,2,23,54,"Wood fuel, non-coniferous",1628,28405.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-24,2021,2,24,55,"Wood fuel, non-coniferous",1628,38583.48,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-25,2021,2,25,56,"Wood fuel, non-coniferous",1628,27549.02,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-26,2021,2,26,57,"Wood fuel, non-coniferous",1628,34216.15,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-27,2021,2,27,58,"Wood fuel, non-coniferous",1628,29759.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-02-28,2021,2,28,59,"Wood fuel, non-coniferous",1628,32741.74,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-01,2021,3,1,60,"Wood fuel, non-coniferous",1628,26357.5,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-02,2021,3,2,61,"Wood fuel, non-coniferous",1628,19351.51,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-03,2021,3,3,62,"Wood fuel, non-coniferous",1628,25278.11,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-04,2021,3,4,63,"Wood fuel, non-coniferous",1628,25386.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-05,2021,3,5,64,"Wood fuel, non-coniferous",1628,23947.84,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-06,2021,3,6,65,"Wood fuel, non-coniferous",1628,27881.14,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-07,2021,3,7,66,"Wood fuel, non-coniferous",1628,28265.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-08,2021,3,8,67,"Wood fuel, non-coniferous",1628,18545.43,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-09,2021,3,9,68,"Wood fuel, non-coniferous",1628,25420.74,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-10,2021,3,10,69,"Wood fuel, non-coniferous",1628,25655.45,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-11,2021,3,11,70,"Wood fuel, non-coniferous",1628,21424.71,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-12,2021,3,12,71,"Wood fuel, non-coniferous",1628,25847.81,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-13,2021,3,13,72,"Wood fuel, non-coniferous",1628,23094.19,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-14,2021,3,14,73,"Wood fuel, non-coniferous",1628,22534.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-15,2021,3,15,74,"Wood fuel, non-coniferous",1628,26090.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-16,2021,3,16,75,"Wood fuel, non-coniferous",1628,31655.37,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-17,2021,3,17,76,"Wood fuel, non-coniferous",1628,19801.85,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-18,2021,3,18,77,"Wood fuel, non-coniferous",1628,28297.91,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-19,2021,3,19,78,"Wood fuel, non-coniferous",1628,32748.09,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-20,2021,3,20,79,"Wood fuel, non-coniferous",1628,20771.05,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-21,2021,3,21,80,"Wood fuel, non-coniferous",1628,24863.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-22,2021,3,22,81,"Wood fuel, non-coniferous",1628,26008.13,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-23,2021,3,23,82,"Wood fuel, non-coniferous",1628,24315.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-24,2021,3,24,83,"Wood fuel, non-coniferous",1628,24054.3,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-25,2021,3,25,84,"Wood fuel, non-coniferous",1628,21422.34,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-26,2021,3,26,85,"Wood fuel, non-coniferous",1628,30958.75,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-27,2021,3,27,86,"Wood fuel, non-coniferous",1628,21950.24,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-28,2021,3,28,87,"Wood fuel, non-coniferous",1628,27631.16,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-29,2021,3,29,88,"Wood fuel, non-coniferous",1628,22080.47,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-30,2021,3,30,89,"Wood fuel, non-coniferous",1628,22303.59,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-03-31,2021,3,31,90,"Wood fuel, non-coniferous",1628,25344.44,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-01,2021,4,1,91,"Wood fuel, non-coniferous",1628,26777.97,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-02,2021,4,2,92,"Wood fuel, non-coniferous",1628,23998.1,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-03,2021,4,3,93,"Wood fuel, non-coniferous",1628,28026.28,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-04,2021,4,4,94,"Wood fuel, non-coniferous",1628,19261.4,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-05,2021,4,5,95,"Wood fuel, non-coniferous",1628,28646.79,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-06,2021,4,6,96,"Wood fuel, non-coniferous",1628,24373.35,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-07,2021,4,7,97,"Wood fuel, non-coniferous",1628,23403.53,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-08,2021,4,8,98,"Wood fuel, non-coniferous",1628,26342.27,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-09,2021,4,9,99,"Wood fuel, non-coniferous",1628,27789.95,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-10,2021,4,10,100,"Wood fuel, non-coniferous",1628,24082.97,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-11,2021,4,11,101,"Wood fuel, non-coniferous",1628,28738.8,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-12,2021,4,12,102,"Wood fuel, non-coniferous",1628,27694.04,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-13,2021,4,13,103,"Wood fuel, non-coniferous",1628,30024.22,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-14,2021,4,14,104,"Wood fuel, non-coniferous",1628,26076.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-15,2021,4,15,105,"Wood fuel, non-coniferous",1628,21878.48,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-16,2021,4,16,106,"Wood fuel, non-coniferous",1628,24823.96,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-17,2021,4,17,107,"Wood fuel, non-coniferous",1628,31230.63,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-18,2021,4,18,108,"Wood fuel, non-coniferous",1628,22158.44,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-19,2021,4,19,109,"Wood fuel, non-coniferous",1628,17637.66,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-20,2021,4,20,110,"Wood fuel, non-coniferous",1628,29342.76,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-21,2021,4,21,111,"Wood fuel, non-coniferous",1628,32905.56,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-22,2021,4,22,112,"Wood fuel, non-coniferous",1628,24926.69,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-23,2021,4,23,113,"Wood fuel, non-coniferous",1628,23776.08,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-24,2021,4,24,114,"Wood fuel, non-coniferous",1628,28180.42,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-25,2021,4,25,115,"Wood fuel, non-coniferous",1628,31088.12,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-26,2021,4,26,116,"Wood fuel, non-coniferous",1628,23469.6,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-27,2021,4,27,117,"Wood fuel, non-coniferous",1628,24766.61,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
2021-04-28,2021,4,28,118,"Wood fuel, non-coniferous",1628,29221.89,m3,Cameroon,120,Production,5516,Forestry Production and Trade,FO,E,Estimated value
